InvoiceDate,date_key,year,month,day,weekday
2010-08-19 09:05:00,20100819,2010,8,19,Thursday
2010-08-19 09:07:00,20100819,2010,8,19,Thursday
2010-08-19 09:10:00,20100819,2010,8,19,Thursday
2010-08-19 09:16:00,20100819,2010,8,19,Thursday
2010-08-19 09:30:00,20100819,2010,8,19,Thursday
2010-08-19 09:41:00,20100819,2010,8,19,Thursday
2010-08-19 09:43:00,20100819,2010,8,19,Thursday
2010-08-19 10:07:00,20100819,2010,8,19,Thursday
2010-08-19 10:11:00,20100819,2010,8,19,Thursday
2010-08-19 10:13:00,20100819,2010,8,19,Thursday
2010-08-19 10:58:00,20100819,2010,8,19,Thursday
2010-08-19 11:18:00,20100819,2010,8,19,Thursday
2010-08-19 11:32:00,20100819,2010,8,19,Thursday
2010-08-19 11:45:00,20100819,2010,8,19,Thursday
2010-08-19 11:48:00,20100819,2010,8,19,Thursday
2010-08-19 12:16:00,20100819,2010,8,19,Thursday
2010-08-19 12:18:00,20100819,2010,8,19,Thursday
2010-08-19 12:23:00,20100819,2010,8,19,Thursday
2010-08-19 12:30:00,20100819,2010,8,19,Thursday
2010-08-19 12:35:00,20100819,2010,8,19,Thursday
2010-08-19 12:38:00,20100819,2010,8,19,Thursday
2010-08-19 12:46:00,20100819,2010,8,19,Thursday
2010-08-19 12:48:00,20100819,2010,8,19,Thursday
2010-08-19 12:50:00,20100819,2010,8,19,Thursday
2010-08-19 13:04:00,20100819,2010,8,19,Thursday
2010-08-19 13:06:00,20100819,2010,8,19,Thursday
2010-08-19 13:32:00,20100819,2010,8,19,Thursday
2010-08-19 13:48:00,20100819,2010,8,19,Thursday
2010-08-19 14:07:00,20100819,2010,8,19,Thursday
2010-08-19 14:11:00,20100819,2010,8,19,Thursday
2010-08-19 14:12:00,20100819,2010,8,19,Thursday
2010-08-19 14:13:00,20100819,2010,8,19,Thursday
2010-08-19 14:15:00,20100819,2010,8,19,Thursday
2010-08-19 14:22:00,20100819,2010,8,19,Thursday
2010-08-19 14:24:00,20100819,2010,8,19,Thursday
2010-08-19 14:34:00,20100819,2010,8,19,Thursday
2010-08-19 14:44:00,20100819,2010,8,19,Thursday
2010-08-19 14:48:00,20100819,2010,8,19,Thursday
2010-08-19 14:49:00,20100819,2010,8,19,Thursday
2010-08-19 14:52:00,20100819,2010,8,19,Thursday
2010-08-19 15:13:00,20100819,2010,8,19,Thursday
2010-08-19 15:28:00,20100819,2010,8,19,Thursday
2010-08-19 15:36:00,20100819,2010,8,19,Thursday
2010-08-19 15:45:00,20100819,2010,8,19,Thursday
2010-08-19 16:05:00,20100819,2010,8,19,Thursday
2010-08-19 16:15:00,20100819,2010,8,19,Thursday
2010-08-19 16:16:00,20100819,2010,8,19,Thursday
2010-08-19 16:18:00,20100819,2010,8,19,Thursday
2010-08-19 16:19:00,20100819,2010,8,19,Thursday
2010-08-19 16:25:00,20100819,2010,8,19,Thursday
2010-08-19 16:28:00,20100819,2010,8,19,Thursday
2010-08-19 16:53:00,20100819,2010,8,19,Thursday
2010-08-19 17:04:00,20100819,2010,8,19,Thursday
2010-08-19 17:06:00,20100819,2010,8,19,Thursday
2010-08-19 17:42:00,20100819,2010,8,19,Thursday
2010-08-19 17:46:00,20100819,2010,8,19,Thursday
2010-08-19 18:07:00,20100819,2010,8,19,Thursday
2010-08-19 18:13:00,20100819,2010,8,19,Thursday
2010-08-19 19:03:00,20100819,2010,8,19,Thursday
2010-08-19 19:39:00,20100819,2010,8,19,Thursday
2010-08-19 19:40:00,20100819,2010,8,19,Thursday
2010-08-19 19:50:00,20100819,2010,8,19,Thursday
2010-08-19 20:00:00,20100819,2010,8,19,Thursday
2010-08-19 20:01:00,20100819,2010,8,19,Thursday
2010-08-20 08:21:00,20100820,2010,8,20,Friday
2010-08-20 09:01:00,20100820,2010,8,20,Friday
2010-08-20 09:23:00,20100820,2010,8,20,Friday
2010-08-20 09:39:00,20100820,2010,8,20,Friday
2010-08-20 10:40:00,20100820,2010,8,20,Friday
2010-08-20 10:44:00,20100820,2010,8,20,Friday
2010-08-20 10:57:00,20100820,2010,8,20,Friday
2010-08-20 11:14:00,20100820,2010,8,20,Friday
2010-08-20 11:23:00,20100820,2010,8,20,Friday
2010-08-20 11:45:00,20100820,2010,8,20,Friday
2010-08-20 11:55:00,20100820,2010,8,20,Friday
2010-08-20 11:57:00,20100820,2010,8,20,Friday
2010-08-20 12:00:00,20100820,2010,8,20,Friday
2010-08-20 12:01:00,20100820,2010,8,20,Friday
2010-08-20 12:02:00,20100820,2010,8,20,Friday
2010-08-20 12:17:00,20100820,2010,8,20,Friday
2010-08-20 12:18:00,20100820,2010,8,20,Friday
2010-08-20 12:20:00,20100820,2010,8,20,Friday
2010-08-20 12:26:00,20100820,2010,8,20,Friday
2010-08-20 12:27:00,20100820,2010,8,20,Friday
2010-08-20 12:28:00,20100820,2010,8,20,Friday
2010-08-20 12:31:00,20100820,2010,8,20,Friday
2010-08-20 12:45:00,20100820,2010,8,20,Friday
2010-08-20 12:50:00,20100820,2010,8,20,Friday
2010-08-20 12:53:00,20100820,2010,8,20,Friday
2010-08-20 12:55:00,20100820,2010,8,20,Friday
2010-08-20 12:59:00,20100820,2010,8,20,Friday
2010-08-20 13:08:00,20100820,2010,8,20,Friday
2010-08-20 13:09:00,20100820,2010,8,20,Friday
2010-08-20 13:10:00,20100820,2010,8,20,Friday
2010-08-20 13:41:00,20100820,2010,8,20,Friday
2010-08-20 13:45:00,20100820,2010,8,20,Friday
2010-08-20 13:59:00,20100820,2010,8,20,Friday
2010-08-20 14:07:00,20100820,2010,8,20,Friday
2010-08-20 14:13:00,20100820,2010,8,20,Friday
2010-08-20 14:14:00,20100820,2010,8,20,Friday
2010-08-20 14:17:00,20100820,2010,8,20,Friday
2010-08-20 14:33:00,20100820,2010,8,20,Friday
2010-08-20 14:43:00,20100820,2010,8,20,Friday
2010-08-20 14:47:00,20100820,2010,8,20,Friday
2010-08-20 14:50:00,20100820,2010,8,20,Friday
2010-08-20 14:53:00,20100820,2010,8,20,Friday
2010-08-20 14:54:00,20100820,2010,8,20,Friday
2010-08-20 15:03:00,20100820,2010,8,20,Friday
2010-08-20 15:14:00,20100820,2010,8,20,Friday
2010-08-20 15:19:00,20100820,2010,8,20,Friday
2010-08-20 15:20:00,20100820,2010,8,20,Friday
2010-08-20 15:21:00,20100820,2010,8,20,Friday
2010-08-20 15:32:00,20100820,2010,8,20,Friday
2010-08-20 15:58:00,20100820,2010,8,20,Friday
2010-08-20 16:05:00,20100820,2010,8,20,Friday
2010-08-20 17:15:00,20100820,2010,8,20,Friday
2010-08-22 10:21:00,20100822,2010,8,22,Sunday
2010-08-22 10:27:00,20100822,2010,8,22,Sunday
2010-08-22 10:33:00,20100822,2010,8,22,Sunday
2010-08-22 10:40:00,20100822,2010,8,22,Sunday
2010-08-22 10:57:00,20100822,2010,8,22,Sunday
2010-08-22 11:06:00,20100822,2010,8,22,Sunday
2010-08-22 11:27:00,20100822,2010,8,22,Sunday
2010-08-22 11:28:00,20100822,2010,8,22,Sunday
2010-08-22 11:45:00,20100822,2010,8,22,Sunday
2010-08-22 11:47:00,20100822,2010,8,22,Sunday
2010-08-22 11:48:00,20100822,2010,8,22,Sunday
2010-08-22 11:53:00,20100822,2010,8,22,Sunday
2010-08-22 11:57:00,20100822,2010,8,22,Sunday
2010-08-22 12:03:00,20100822,2010,8,22,Sunday
2010-08-22 12:12:00,20100822,2010,8,22,Sunday
2010-08-22 12:34:00,20100822,2010,8,22,Sunday
2010-08-22 12:45:00,20100822,2010,8,22,Sunday
2010-08-22 12:52:00,20100822,2010,8,22,Sunday
2010-08-22 12:55:00,20100822,2010,8,22,Sunday
2010-08-22 13:07:00,20100822,2010,8,22,Sunday
2010-08-22 13:08:00,20100822,2010,8,22,Sunday
2010-08-22 13:09:00,20100822,2010,8,22,Sunday
2010-08-22 13:10:00,20100822,2010,8,22,Sunday
2010-08-22 13:11:00,20100822,2010,8,22,Sunday
2010-08-22 13:12:00,20100822,2010,8,22,Sunday
2010-08-22 13:14:00,20100822,2010,8,22,Sunday
2010-08-22 13:22:00,20100822,2010,8,22,Sunday
2010-08-22 13:26:00,20100822,2010,8,22,Sunday
2010-08-22 13:28:00,20100822,2010,8,22,Sunday
2010-08-22 13:36:00,20100822,2010,8,22,Sunday
2010-08-22 13:37:00,20100822,2010,8,22,Sunday
2010-08-22 13:40:00,20100822,2010,8,22,Sunday
2010-08-22 13:41:00,20100822,2010,8,22,Sunday
2010-08-22 13:45:00,20100822,2010,8,22,Sunday
2010-08-22 13:46:00,20100822,2010,8,22,Sunday
2010-08-22 13:47:00,20100822,2010,8,22,Sunday
2010-08-22 13:54:00,20100822,2010,8,22,Sunday
2010-08-22 13:58:00,20100822,2010,8,22,Sunday
2010-08-22 13:59:00,20100822,2010,8,22,Sunday
2010-08-22 14:00:00,20100822,2010,8,22,Sunday
2010-08-22 14:01:00,20100822,2010,8,22,Sunday
2010-08-22 14:31:00,20100822,2010,8,22,Sunday
2010-08-22 14:35:00,20100822,2010,8,22,Sunday
2010-08-22 14:54:00,20100822,2010,8,22,Sunday
2010-08-22 14:55:00,20100822,2010,8,22,Sunday
2010-08-22 14:56:00,20100822,2010,8,22,Sunday
2010-08-22 14:57:00,20100822,2010,8,22,Sunday
2010-08-22 15:00:00,20100822,2010,8,22,Sunday
2010-08-22 15:06:00,20100822,2010,8,22,Sunday
2010-08-22 15:12:00,20100822,2010,8,22,Sunday
2010-08-22 15:20:00,20100822,2010,8,22,Sunday
2010-08-22 15:39:00,20100822,2010,8,22,Sunday
2010-08-22 15:48:00,20100822,2010,8,22,Sunday
2010-08-22 15:57:00,20100822,2010,8,22,Sunday
2010-08-22 16:05:00,20100822,2010,8,22,Sunday
2010-08-22 16:07:00,20100822,2010,8,22,Sunday
2010-08-22 16:08:00,20100822,2010,8,22,Sunday
2010-08-22 16:19:00,20100822,2010,8,22,Sunday
2010-08-23 08:08:00,20100823,2010,8,23,Monday
2010-08-23 08:44:00,20100823,2010,8,23,Monday
2010-08-23 09:23:00,20100823,2010,8,23,Monday
2010-08-23 09:48:00,20100823,2010,8,23,Monday
2010-08-23 09:57:00,20100823,2010,8,23,Monday
2010-08-23 10:12:00,20100823,2010,8,23,Monday
2010-08-23 10:24:00,20100823,2010,8,23,Monday
2010-08-23 10:25:00,20100823,2010,8,23,Monday
2010-08-23 10:38:00,20100823,2010,8,23,Monday
2010-08-23 10:41:00,20100823,2010,8,23,Monday
2010-08-23 10:43:00,20100823,2010,8,23,Monday
2010-08-23 11:17:00,20100823,2010,8,23,Monday
2010-08-23 11:22:00,20100823,2010,8,23,Monday
2010-08-23 11:30:00,20100823,2010,8,23,Monday
2010-08-23 11:31:00,20100823,2010,8,23,Monday
2010-08-23 11:43:00,20100823,2010,8,23,Monday
2010-08-23 11:58:00,20100823,2010,8,23,Monday
2010-08-23 12:01:00,20100823,2010,8,23,Monday
2010-08-23 12:06:00,20100823,2010,8,23,Monday
2010-08-23 12:12:00,20100823,2010,8,23,Monday
2010-08-23 12:27:00,20100823,2010,8,23,Monday
2010-08-23 12:56:00,20100823,2010,8,23,Monday
2010-08-23 13:31:00,20100823,2010,8,23,Monday
2010-08-23 13:49:00,20100823,2010,8,23,Monday
2010-08-23 13:53:00,20100823,2010,8,23,Monday
2010-08-23 14:12:00,20100823,2010,8,23,Monday
2010-08-23 14:14:00,20100823,2010,8,23,Monday
2010-08-23 14:24:00,20100823,2010,8,23,Monday
2010-08-23 14:35:00,20100823,2010,8,23,Monday
2010-08-23 14:38:00,20100823,2010,8,23,Monday
2010-08-23 14:41:00,20100823,2010,8,23,Monday
2010-08-23 14:52:00,20100823,2010,8,23,Monday
2010-08-23 14:58:00,20100823,2010,8,23,Monday
2010-08-23 14:59:00,20100823,2010,8,23,Monday
2010-08-23 15:03:00,20100823,2010,8,23,Monday
2010-08-23 15:04:00,20100823,2010,8,23,Monday
2010-08-23 15:27:00,20100823,2010,8,23,Monday
2010-08-23 15:44:00,20100823,2010,8,23,Monday
2010-08-23 16:01:00,20100823,2010,8,23,Monday
2010-08-23 16:02:00,20100823,2010,8,23,Monday
2010-08-23 16:11:00,20100823,2010,8,23,Monday
2010-08-23 16:12:00,20100823,2010,8,23,Monday
2010-08-23 16:19:00,20100823,2010,8,23,Monday
2010-08-23 16:37:00,20100823,2010,8,23,Monday
2010-08-24 08:21:00,20100824,2010,8,24,Tuesday
2010-08-24 08:24:00,20100824,2010,8,24,Tuesday
2010-08-24 09:12:00,20100824,2010,8,24,Tuesday
2010-08-24 09:28:00,20100824,2010,8,24,Tuesday
2010-08-24 09:31:00,20100824,2010,8,24,Tuesday
2010-08-24 09:44:00,20100824,2010,8,24,Tuesday
2010-08-24 09:49:00,20100824,2010,8,24,Tuesday
2010-08-24 09:53:00,20100824,2010,8,24,Tuesday
2010-08-24 09:55:00,20100824,2010,8,24,Tuesday
2010-08-24 10:18:00,20100824,2010,8,24,Tuesday
2010-08-24 10:39:00,20100824,2010,8,24,Tuesday
2010-08-24 10:41:00,20100824,2010,8,24,Tuesday
2010-08-24 10:45:00,20100824,2010,8,24,Tuesday
2010-08-24 10:48:00,20100824,2010,8,24,Tuesday
2010-08-24 11:21:00,20100824,2010,8,24,Tuesday
2010-08-24 11:37:00,20100824,2010,8,24,Tuesday
2010-08-24 11:38:00,20100824,2010,8,24,Tuesday
2010-08-24 11:41:00,20100824,2010,8,24,Tuesday
2010-08-24 11:52:00,20100824,2010,8,24,Tuesday
2010-08-24 11:57:00,20100824,2010,8,24,Tuesday
2010-08-24 12:03:00,20100824,2010,8,24,Tuesday
2010-08-24 12:44:00,20100824,2010,8,24,Tuesday
2010-08-24 12:55:00,20100824,2010,8,24,Tuesday
2010-08-24 13:01:00,20100824,2010,8,24,Tuesday
2010-08-24 13:03:00,20100824,2010,8,24,Tuesday
2010-08-24 13:16:00,20100824,2010,8,24,Tuesday
2010-08-24 13:18:00,20100824,2010,8,24,Tuesday
2010-08-24 13:20:00,20100824,2010,8,24,Tuesday
2010-08-24 13:24:00,20100824,2010,8,24,Tuesday
2010-08-24 13:28:00,20100824,2010,8,24,Tuesday
2010-08-24 13:46:00,20100824,2010,8,24,Tuesday
2010-08-24 13:51:00,20100824,2010,8,24,Tuesday
2010-08-24 13:59:00,20100824,2010,8,24,Tuesday
2010-08-24 14:01:00,20100824,2010,8,24,Tuesday
2010-08-24 14:02:00,20100824,2010,8,24,Tuesday
2010-08-24 14:19:00,20100824,2010,8,24,Tuesday
2010-08-24 14:20:00,20100824,2010,8,24,Tuesday
2010-08-24 14:23:00,20100824,2010,8,24,Tuesday
2010-08-24 14:26:00,20100824,2010,8,24,Tuesday
2010-08-24 14:29:00,20100824,2010,8,24,Tuesday
2010-08-24 14:31:00,20100824,2010,8,24,Tuesday
2010-08-24 14:45:00,20100824,2010,8,24,Tuesday
2010-08-24 14:46:00,20100824,2010,8,24,Tuesday
2010-08-24 14:56:00,20100824,2010,8,24,Tuesday
2010-08-24 14:57:00,20100824,2010,8,24,Tuesday
2010-08-24 14:59:00,20100824,2010,8,24,Tuesday
2010-08-24 15:14:00,20100824,2010,8,24,Tuesday
2010-08-24 15:15:00,20100824,2010,8,24,Tuesday
2010-08-24 15:37:00,20100824,2010,8,24,Tuesday
2010-08-24 16:02:00,20100824,2010,8,24,Tuesday
2010-08-24 16:08:00,20100824,2010,8,24,Tuesday
2010-08-24 16:12:00,20100824,2010,8,24,Tuesday
2010-08-24 16:14:00,20100824,2010,8,24,Tuesday
2010-08-24 17:14:00,20100824,2010,8,24,Tuesday
2010-08-24 17:21:00,20100824,2010,8,24,Tuesday
2010-08-24 17:31:00,20100824,2010,8,24,Tuesday
2010-08-25 07:46:00,20100825,2010,8,25,Wednesday
2010-08-25 09:33:00,20100825,2010,8,25,Wednesday
2010-08-25 09:34:00,20100825,2010,8,25,Wednesday
2010-08-25 09:37:00,20100825,2010,8,25,Wednesday
2010-08-25 09:39:00,20100825,2010,8,25,Wednesday
2010-08-25 09:44:00,20100825,2010,8,25,Wednesday
2010-08-25 09:56:00,20100825,2010,8,25,Wednesday
2010-08-25 09:57:00,20100825,2010,8,25,Wednesday
2010-08-25 10:08:00,20100825,2010,8,25,Wednesday
2010-08-25 10:16:00,20100825,2010,8,25,Wednesday
2010-08-25 10:22:00,20100825,2010,8,25,Wednesday
2010-08-25 10:25:00,20100825,2010,8,25,Wednesday
2010-08-25 10:41:00,20100825,2010,8,25,Wednesday
2010-08-25 11:07:00,20100825,2010,8,25,Wednesday
2010-08-25 11:34:00,20100825,2010,8,25,Wednesday
2010-08-25 11:40:00,20100825,2010,8,25,Wednesday
2010-08-25 11:41:00,20100825,2010,8,25,Wednesday
2010-08-25 11:47:00,20100825,2010,8,25,Wednesday
2010-08-25 11:52:00,20100825,2010,8,25,Wednesday
2010-08-25 11:58:00,20100825,2010,8,25,Wednesday
2010-08-25 12:12:00,20100825,2010,8,25,Wednesday
2010-08-25 12:16:00,20100825,2010,8,25,Wednesday
2010-08-25 12:18:00,20100825,2010,8,25,Wednesday
2010-08-25 12:20:00,20100825,2010,8,25,Wednesday
2010-08-25 12:31:00,20100825,2010,8,25,Wednesday
2010-08-25 12:39:00,20100825,2010,8,25,Wednesday
2010-08-25 12:42:00,20100825,2010,8,25,Wednesday
2010-08-25 12:43:00,20100825,2010,8,25,Wednesday
2010-08-25 12:55:00,20100825,2010,8,25,Wednesday
2010-08-25 13:02:00,20100825,2010,8,25,Wednesday
2010-08-25 13:03:00,20100825,2010,8,25,Wednesday
2010-08-25 13:05:00,20100825,2010,8,25,Wednesday
2010-08-25 13:08:00,20100825,2010,8,25,Wednesday
2010-08-25 13:10:00,20100825,2010,8,25,Wednesday
2010-08-25 13:22:00,20100825,2010,8,25,Wednesday
2010-08-25 13:27:00,20100825,2010,8,25,Wednesday
2010-08-25 13:28:00,20100825,2010,8,25,Wednesday
2010-08-25 13:29:00,20100825,2010,8,25,Wednesday
2010-08-25 13:31:00,20100825,2010,8,25,Wednesday
2010-08-25 13:33:00,20100825,2010,8,25,Wednesday
2010-08-25 13:34:00,20100825,2010,8,25,Wednesday
2010-08-25 13:36:00,20100825,2010,8,25,Wednesday
2010-08-25 13:44:00,20100825,2010,8,25,Wednesday
2010-08-25 13:46:00,20100825,2010,8,25,Wednesday
2010-08-25 14:18:00,20100825,2010,8,25,Wednesday
2010-08-25 14:34:00,20100825,2010,8,25,Wednesday
2010-08-25 14:35:00,20100825,2010,8,25,Wednesday
2010-08-25 14:38:00,20100825,2010,8,25,Wednesday
2010-08-25 14:45:00,20100825,2010,8,25,Wednesday
2010-08-25 14:46:00,20100825,2010,8,25,Wednesday
2010-08-25 14:53:00,20100825,2010,8,25,Wednesday
2010-08-25 14:55:00,20100825,2010,8,25,Wednesday
2010-08-25 14:58:00,20100825,2010,8,25,Wednesday
2010-08-25 15:15:00,20100825,2010,8,25,Wednesday
2010-08-25 15:24:00,20100825,2010,8,25,Wednesday
2010-08-25 15:31:00,20100825,2010,8,25,Wednesday
2010-08-25 15:40:00,20100825,2010,8,25,Wednesday
2010-08-25 15:58:00,20100825,2010,8,25,Wednesday
2010-08-25 16:11:00,20100825,2010,8,25,Wednesday
2010-08-25 16:58:00,20100825,2010,8,25,Wednesday
2010-08-25 17:06:00,20100825,2010,8,25,Wednesday
2010-08-25 17:27:00,20100825,2010,8,25,Wednesday
2010-08-26 09:23:00,20100826,2010,8,26,Thursday
2010-08-26 09:31:00,20100826,2010,8,26,Thursday
2010-08-26 09:34:00,20100826,2010,8,26,Thursday
2010-08-26 09:35:00,20100826,2010,8,26,Thursday
2010-08-26 09:42:00,20100826,2010,8,26,Thursday
2010-08-26 09:52:00,20100826,2010,8,26,Thursday
2010-08-26 09:53:00,20100826,2010,8,26,Thursday
2010-08-26 09:56:00,20100826,2010,8,26,Thursday
2010-08-26 10:28:00,20100826,2010,8,26,Thursday
2010-08-26 10:31:00,20100826,2010,8,26,Thursday
2010-08-26 10:40:00,20100826,2010,8,26,Thursday
2010-08-26 10:45:00,20100826,2010,8,26,Thursday
2010-08-26 10:57:00,20100826,2010,8,26,Thursday
2010-08-26 11:13:00,20100826,2010,8,26,Thursday
2010-08-26 11:43:00,20100826,2010,8,26,Thursday
2010-08-26 11:54:00,20100826,2010,8,26,Thursday
2010-08-26 12:03:00,20100826,2010,8,26,Thursday
2010-08-26 12:09:00,20100826,2010,8,26,Thursday
2010-08-26 12:10:00,20100826,2010,8,26,Thursday
2010-08-26 12:17:00,20100826,2010,8,26,Thursday
2010-08-26 12:38:00,20100826,2010,8,26,Thursday
2010-08-26 12:40:00,20100826,2010,8,26,Thursday
2010-08-26 12:43:00,20100826,2010,8,26,Thursday
2010-08-26 12:51:00,20100826,2010,8,26,Thursday
2010-08-26 12:52:00,20100826,2010,8,26,Thursday
2010-08-26 12:56:00,20100826,2010,8,26,Thursday
2010-08-26 13:00:00,20100826,2010,8,26,Thursday
2010-08-26 13:09:00,20100826,2010,8,26,Thursday
2010-08-26 13:20:00,20100826,2010,8,26,Thursday
2010-08-26 13:22:00,20100826,2010,8,26,Thursday
2010-08-26 13:23:00,20100826,2010,8,26,Thursday
2010-08-26 13:26:00,20100826,2010,8,26,Thursday
2010-08-26 13:40:00,20100826,2010,8,26,Thursday
2010-08-26 13:42:00,20100826,2010,8,26,Thursday
2010-08-26 13:52:00,20100826,2010,8,26,Thursday
2010-08-26 13:55:00,20100826,2010,8,26,Thursday
2010-08-26 14:02:00,20100826,2010,8,26,Thursday
2010-08-26 14:11:00,20100826,2010,8,26,Thursday
2010-08-26 14:12:00,20100826,2010,8,26,Thursday
2010-08-26 14:13:00,20100826,2010,8,26,Thursday
2010-08-26 14:20:00,20100826,2010,8,26,Thursday
2010-08-26 14:25:00,20100826,2010,8,26,Thursday
2010-08-26 14:29:00,20100826,2010,8,26,Thursday
2010-08-26 14:45:00,20100826,2010,8,26,Thursday
2010-08-26 14:53:00,20100826,2010,8,26,Thursday
2010-08-26 15:03:00,20100826,2010,8,26,Thursday
2010-08-26 15:27:00,20100826,2010,8,26,Thursday
2010-08-26 15:39:00,20100826,2010,8,26,Thursday
2010-08-26 15:42:00,20100826,2010,8,26,Thursday
2010-08-26 15:44:00,20100826,2010,8,26,Thursday
2010-08-26 15:47:00,20100826,2010,8,26,Thursday
2010-08-26 15:54:00,20100826,2010,8,26,Thursday
2010-08-26 16:00:00,20100826,2010,8,26,Thursday
2010-08-26 16:25:00,20100826,2010,8,26,Thursday
2010-08-26 16:36:00,20100826,2010,8,26,Thursday
2010-08-26 16:42:00,20100826,2010,8,26,Thursday
2010-08-26 16:43:00,20100826,2010,8,26,Thursday
2010-08-26 16:44:00,20100826,2010,8,26,Thursday
2010-08-26 16:46:00,20100826,2010,8,26,Thursday
2010-08-26 17:11:00,20100826,2010,8,26,Thursday
2010-08-26 17:19:00,20100826,2010,8,26,Thursday
2010-08-26 17:53:00,20100826,2010,8,26,Thursday
2010-08-26 17:56:00,20100826,2010,8,26,Thursday
2010-08-26 18:32:00,20100826,2010,8,26,Thursday
2010-08-26 19:57:00,20100826,2010,8,26,Thursday
2010-08-26 20:07:00,20100826,2010,8,26,Thursday
2010-08-27 09:35:00,20100827,2010,8,27,Friday
2010-08-27 10:05:00,20100827,2010,8,27,Friday
2010-08-27 10:23:00,20100827,2010,8,27,Friday
2010-08-27 10:38:00,20100827,2010,8,27,Friday
2010-08-27 10:40:00,20100827,2010,8,27,Friday
2010-08-27 10:43:00,20100827,2010,8,27,Friday
2010-08-27 11:50:00,20100827,2010,8,27,Friday
2010-08-27 11:55:00,20100827,2010,8,27,Friday
2010-08-27 11:57:00,20100827,2010,8,27,Friday
2010-08-27 12:02:00,20100827,2010,8,27,Friday
2010-08-27 12:04:00,20100827,2010,8,27,Friday
2010-08-27 12:18:00,20100827,2010,8,27,Friday
2010-08-27 12:32:00,20100827,2010,8,27,Friday
2010-08-27 12:50:00,20100827,2010,8,27,Friday
2010-08-27 12:56:00,20100827,2010,8,27,Friday
2010-08-27 13:05:00,20100827,2010,8,27,Friday
2010-08-27 13:23:00,20100827,2010,8,27,Friday
2010-08-27 13:53:00,20100827,2010,8,27,Friday
2010-08-27 14:01:00,20100827,2010,8,27,Friday
2010-08-27 14:09:00,20100827,2010,8,27,Friday
2010-08-27 14:13:00,20100827,2010,8,27,Friday
2010-08-27 14:20:00,20100827,2010,8,27,Friday
2010-08-27 14:23:00,20100827,2010,8,27,Friday
2010-08-27 14:33:00,20100827,2010,8,27,Friday
2010-08-27 14:41:00,20100827,2010,8,27,Friday
2010-08-27 14:52:00,20100827,2010,8,27,Friday
2010-08-27 15:12:00,20100827,2010,8,27,Friday
2010-08-27 15:14:00,20100827,2010,8,27,Friday
2010-08-27 15:38:00,20100827,2010,8,27,Friday
2010-08-27 15:47:00,20100827,2010,8,27,Friday
2010-08-27 16:10:00,20100827,2010,8,27,Friday
2010-08-29 10:16:00,20100829,2010,8,29,Sunday
2010-08-29 10:38:00,20100829,2010,8,29,Sunday
2010-08-29 10:42:00,20100829,2010,8,29,Sunday
2010-08-29 10:45:00,20100829,2010,8,29,Sunday
2010-08-29 11:03:00,20100829,2010,8,29,Sunday
2010-08-29 11:15:00,20100829,2010,8,29,Sunday
2010-08-29 11:23:00,20100829,2010,8,29,Sunday
2010-08-29 11:31:00,20100829,2010,8,29,Sunday
2010-08-29 11:38:00,20100829,2010,8,29,Sunday
2010-08-29 11:42:00,20100829,2010,8,29,Sunday
2010-08-29 11:47:00,20100829,2010,8,29,Sunday
2010-08-29 12:05:00,20100829,2010,8,29,Sunday
2010-08-29 12:07:00,20100829,2010,8,29,Sunday
2010-08-29 12:31:00,20100829,2010,8,29,Sunday
2010-08-29 12:43:00,20100829,2010,8,29,Sunday
2010-08-29 12:53:00,20100829,2010,8,29,Sunday
2010-08-29 13:11:00,20100829,2010,8,29,Sunday
2010-08-29 13:35:00,20100829,2010,8,29,Sunday
2010-08-29 13:48:00,20100829,2010,8,29,Sunday
2010-08-29 13:49:00,20100829,2010,8,29,Sunday
2010-08-29 13:58:00,20100829,2010,8,29,Sunday
2010-08-29 14:03:00,20100829,2010,8,29,Sunday
2010-08-29 14:13:00,20100829,2010,8,29,Sunday
2010-08-29 14:20:00,20100829,2010,8,29,Sunday
2010-08-29 14:30:00,20100829,2010,8,29,Sunday
2010-08-29 14:36:00,20100829,2010,8,29,Sunday
2010-08-29 14:44:00,20100829,2010,8,29,Sunday
2010-08-29 14:48:00,20100829,2010,8,29,Sunday
2010-08-29 15:07:00,20100829,2010,8,29,Sunday
2010-08-29 15:43:00,20100829,2010,8,29,Sunday
2010-08-29 15:45:00,20100829,2010,8,29,Sunday
2010-08-29 15:47:00,20100829,2010,8,29,Sunday
2010-08-29 15:51:00,20100829,2010,8,29,Sunday
2010-08-29 15:54:00,20100829,2010,8,29,Sunday
2010-08-29 15:57:00,20100829,2010,8,29,Sunday
2010-08-29 16:01:00,20100829,2010,8,29,Sunday
2010-08-31 08:16:00,20100831,2010,8,31,Tuesday
2010-08-31 08:43:00,20100831,2010,8,31,Tuesday
2010-08-31 09:31:00,20100831,2010,8,31,Tuesday
2010-08-31 09:36:00,20100831,2010,8,31,Tuesday
2010-08-31 10:11:00,20100831,2010,8,31,Tuesday
2010-08-31 10:12:00,20100831,2010,8,31,Tuesday
2010-08-31 10:47:00,20100831,2010,8,31,Tuesday
2010-08-31 10:52:00,20100831,2010,8,31,Tuesday
2010-08-31 11:04:00,20100831,2010,8,31,Tuesday
2010-08-31 11:14:00,20100831,2010,8,31,Tuesday
2010-08-31 11:40:00,20100831,2010,8,31,Tuesday
2010-08-31 11:53:00,20100831,2010,8,31,Tuesday
