Customer ID,TotalPrice
17369,979.2
17371,236.97
17372,3010.13
17373,520.58
17374,231.34
17375,260.45
17376,250.44
17377,14174.25
17378,10.95
17380,645.0
17381,19726.76
17382,836.88
17383,110.7
17384,171.15
17386,126.35000000000001
17388,1415.81
17389,25381.65
17390,149.3
17392,168.65
17393,381.15000000000003
17395,97.5
17396,1476.3
17397,516.87
17400,2525.44
17401,114.85
17402,2461.68
17403,118.95
17404,15874.3
17406,2704.63
17407,552.9
17408,283.44
17409,7021.66
17411,646.44
17412,3159.46
17413,560.14
17414,1471.52
17416,10405.03
17417,164.18
17418,206.6
17419,2273.95
17420,485.6
17421,1059.41
17422,1615.3899999999999
17423,420.54
17426,3040.51
17428,14562.91
17429,832.54
17430,469.40999999999997
17432,1363.23
17433,266.8
17435,331.34999999999997
17436,317.76
17437,369.68
17438,1034.32
17439,325.74
17440,137.16
17441,293.34999999999997
17442,2371.7400000000002
17448,14523.67
17449,2348.94
17450,52422.3
17454,1030.41
17456,975.56
17457,4247.11
17458,213.08
17460,1605.84
17463,659.4
17464,617.1800000000001
17465,2542.79
17467,102.6
17468,57.8
17469,3180.28
17470,1679.8
17471,321.65
17472,224.81
17473,607.0
17474,1047.0
17476,489.86
17477,1144.3
17478,1272.8
17479,389.26
17480,370.40999999999997
17482,775.64
17483,177.69
17484,209.57
17487,160.55
17488,336.5
17490,658.18
17491,2422.2
17492,747.85
17493,100.91
17494,54.7
17495,309.16
17496,1141.84
17497,287.25
17499,718.51
17504,6493.14
17505,1289.6399999999999
17508,4191.92
17510,206.07999999999998
17511,84541.17
17512,2542.83
17513,645.6
17514,313.35
17515,963.49
17516,182.62
17518,329.42
17519,3265.45
17521,554.85
17524,394.14
17525,739.1999999999999
17526,2970.14
17529,1240.25
17530,725.21
17531,970.12
17532,65.34
17533,34.8
17534,1445.47
17536,288.33
17539,1176.84
17540,1011.6999999999999
17541,119.86
17542,170.1
17543,120.05
17544,944.8199999999999
17545,767.54
17547,727.85
17548,627.96
17550,2239.48
17552,2154.88
17553,2270.0
17555,565.43
17556,142.76999999999998
17557,34.0
17558,259.17
17559,167.62
17560,1040.85
17561,537.9
17563,392.38
17565,131.83
17567,1024.55
17568,374.45
17570,100.0
17571,205.24
17572,496.26
17575,171.7
17576,5266.7699999999995
17577,348.75
17578,903.87
17579,304.38
17580,325.3
17581,7712.71
17582,1271.68
17583,135.95
17584,4067.12
17585,948.03
17586,167.4
17587,176.71
17588,1699.35
17589,11433.77
17591,519.95
17592,148.3
17593,4168.46
17594,1504.7
17596,2075.74
17597,1439.72
17598,409.98
17599,52.05
17601,297.07
17602,2300.01
17603,1393.66
17604,633.02
17605,160.75
17606,87.3
17607,333.81
17608,296.07
17609,782.12
17610,1511.94
17611,4376.41
17612,3346.41
17615,392.2
17616,489.59999999999997
17617,385.19
17618,3071.36
17621,1795.22
17622,1130.21
17623,1838.72
17624,725.15
17625,3958.5
17626,254.0
17627,296.36
17629,641.4
17631,470.15999999999997
17633,732.55
17635,1265.58
17638,842.4000000000001
17639,506.67
17640,2547.28
17642,1112.2
17643,439.7
17644,3132.96
17646,3141.4
17647,198.60000000000002
17648,418.87
17649,710.4
17651,1758.52
17655,1013.54
17657,126.0
17659,835.33
17660,163.47
17662,412.92
17663,3372.92
17664,561.59
17665,563.1
17666,1319.6399999999999
17667,1895.19
17669,2735.63
17671,830.63
17672,2600.46
17673,2578.91
17674,300.66
17675,17885.32
17676,1378.16
17677,20329.68
17678,301.65
17679,1585.5
17680,313.05
17681,731.2
17682,1982.45
17683,819.01
17685,2751.64
17686,2557.35
17687,432.68
17688,304.2
17689,317.08
17690,2685.2
17691,489.65
17692,2234.86
17694,1412.85
17695,980.6999999999999
17696,5393.88
17699,442.0
17700,4145.33
17702,1319.67
17703,296.09999999999997
17705,260.38
17706,10245.49
17707,456.9
17708,620.85
17709,533.56
17710,293.5
17713,1198.09
17714,1257.18
17715,163.2
17716,10300.98
17717,376.92
17718,299.83
17720,1572.97
17721,307.21000000000004
17722,2006.32
17723,102.0
17726,1092.06
17728,1362.75
17729,438.65
17730,2475.32
17731,468.88
17732,2166.42
17734,741.6899999999999
17735,4134.91
17738,2304.5099999999998
17739,4939.24
17740,426.9
17741,101.1
17742,1743.37
17743,229.2
17744,326.74
17745,600.34
17746,793.93
17748,358.15
17749,351.66
17751,157.85999999999999
17753,382.06
17754,2786.57
17756,728.75
17757,3773.11
17758,1555.83
17759,441.92
17760,631.34
17762,129.75
17763,71.15
17764,741.02
17765,156.37
17766,299.61
17767,141.85
17768,1210.83
17769,3095.95
17771,141.6
17772,187.3
17773,575.37
17774,2060.1
17776,330.56
17778,197.7
17780,346.56
17782,679.02
17783,93.49
17784,112.86
17785,271.44
17787,736.28
17789,171.25
17790,815.11
17792,368.35
17794,147.3
17796,661.04
17797,1191.44
17798,178.07
17799,3207.76
17801,770.03
17802,3761.38
17803,184.66
17804,383.78000000000003
17805,414.72
17807,437.87
17808,262.64
17809,5925.4800000000005
17810,373.15999999999997
17811,1757.98
17812,405.48
17814,1609.37
17815,591.96
17816,75.75999999999999
17817,400.47
17818,124.78
17819,2907.65
17820,180.60999999999999
17821,334.62
17822,2162.93
17823,449.25
17825,701.96
17826,133.34
17827,388.84
17829,3867.5
17833,338.46
17834,689.67
17838,3786.7
17840,175.9
17841,29562.02
17842,430.69
17843,114.92
17845,596.09
17847,129.69
17848,2657.91
17849,457.96000000000004
17850,51208.87
17851,1552.35
17852,543.47
17853,1596.29
17854,757.24
17855,208.97
17857,1803.2
17858,7614.24
17860,717.39
17861,2990.41
17862,923.99
17863,2585.2
17864,321.71999999999997
17865,15785.869999999999
17866,805.3
17867,424.18
17868,227.15
17869,599.78
17870,1213.8000000000002
17871,913.05
17872,235.87
17873,4621.32
17875,167.1
17876,3424.02
17878,999.48
17880,366.0
17882,291.56
17883,324.08
17884,2325.92
17886,703.27
17888,1091.44
17889,545.05
17894,1292.39
17897,1968.75
17898,147.12
17901,149.7
17902,216.4
17903,381.09000000000003
17905,1580.38
17907,291.76
17908,1142.47
17909,110.05
17910,261.7
17912,64.49
17913,3020.64
17915,225.78
17916,43.87
17918,396.39
17919,536.28
17920,20137.24
17921,1574.13
17922,170.4
17923,289.5
17924,574.2
17925,244.08
17926,638.2
17927,294.0
17928,128.7
17929,2239.1
17930,2534.74
17931,2993.88
17933,114.69
17934,344.9
17935,540.35
17938,144.29
17940,26286.75
17941,1128.72
17944,74.99
17945,360.34999999999997
17949,60117.6
17950,947.26
17951,627.54
17952,788.46
17953,159.17000000000002
17954,1618.93
17955,392.6
17958,465.41999999999996
17959,140.75
17960,61.300000000000004
17961,1697.85
17962,564.55
17963,643.16
17964,261.76
17965,4558.01
17966,865.49
17967,223.42000000000002
17968,590.44
17969,2126.09
17971,161.94
17974,1035.1
17975,2527.17
17976,321.79
17977,1223.31
17978,1159.99
17980,201.27
17981,239.12
17982,138.18
17983,171.71
17984,999.51
17987,766.87
17988,288.42
17989,207.33
17990,896.77
17991,206.95
17992,252.88
17993,225.99
17994,1595.1399999999999
17995,419.38
17996,482.33
17998,639.24
17999,338.41
18000,124.25
18001,509.01
18002,244.37
18003,353.51
18006,328.13
18007,215.22
18008,17642.89
18009,1896.84
18011,410.79
18012,115.3
18016,476.9
18017,165.0
18018,175.85
18020,190.48
18021,216.41
18022,894.53
18025,1177.72
18026,2074.07
18028,192.04999999999998
18029,433.77
18031,451.3
18034,335.52
18035,546.34
18036,1142.37
18037,97.39999999999999
18038,141.48
18039,548.22
18041,4536.29
18042,116.10000000000001
18043,287.91
18044,1417.01
18046,189.63
18047,326.09
18048,222.64000000000001
18049,500.92
18050,337.66
18051,2282.2799999999997
18052,10877.18
18053,271.05
18054,176.5
18055,4381.78
18056,190.95
18057,1188.46
18058,603.9
18060,1185.46
18061,4369.56
18062,912.15
18063,186.6
18064,3667.83
18065,3473.8
18066,1122.4
18069,2455.68
18070,314.1
18071,975.63
18074,1019.44
18075,3171.54
18076,151.49
18077,1699.25
18078,389.4
18079,590.78
18083,463.53
18084,704.75
18085,955.8
18087,10705.8
18089,428.45
18090,321.9
18091,360.85
18092,7111.18
18093,2346.19
18094,3374.22
18095,1723.04
18096,808.81
18097,1965.52
18098,527.9399999999999
18100,451.56
18101,399.61
18102,349164.35
18103,105.8
18106,1019.16
18107,165.88
18108,577.81
18109,1828.24
18110,193.48000000000002
18111,405.85
18112,420.67
18113,76.32
18115,9.700000000000001
18116,731.38
18118,1068.05
18119,180.7
18123,92.2
18124,102.65
18127,209.05
18128,399.29
18131,222.96
18132,220.13
18134,445.0
18135,567.71
18136,847.03
18137,145.99
18140,536.41
18141,882.47
18144,2169.25
18145,2748.19
18148,112.85
18149,941.88
18151,1226.09
18152,426.69
18153,246.22
18154,533.41
18156,186.88
18157,213.9
18160,365.82
18161,184.41
18162,371.51
18163,728.84
18166,175.5
18168,2538.7599999999998
18170,1897.69
18171,1206.0
18172,9905.56
18173,589.52
18174,58.5
18175,176.1
18177,875.4499999999999
18178,4512.93
18179,754.38
18181,821.49
18182,291.13
18186,329.58000000000004
18187,724.89
18188,1279.55
18189,313.49
18190,461.15999999999997
18191,321.6
18193,963.59
18194,3188.2
18195,101.16
18196,770.56
18197,230.1
18199,344.75
18201,447.53
18203,332.1
18206,314.65999999999997
18207,544.47
18208,360.08
18210,147.45
18212,298.3
18214,1780.34
18215,1933.1499999999999
18217,323.28999999999996
18218,479.91999999999996
18219,1493.12
18220,1616.48
18221,383.33
18223,7516.3099999999995
18225,7539.84
18226,6650.83
18227,295.0
18229,3526.81
18230,1480.86
18231,4782.4
18234,179.6
18236,913.11
18238,270.92
18239,588.75
18241,913.9
18242,1372.72
18243,515.78
18244,568.64
18245,3757.92
18246,162.72
18247,839.73
18251,21964.14
18252,1015.42
18253,317.88
18254,267.9
18255,199.85
18256,110.69999999999999
18257,2262.52
18258,2059.67
18259,1979.6
18260,7318.91
18262,428.06
18264,603.25
18266,251.1
18267,269.37
18268,1464.73
18269,168.6
18270,161.4
18271,680.85
18272,1307.4
18273,153.0
18275,741.85
18276,1320.66
18277,1069.67
18278,240.3
18279,231.34
18280,307.55
18281,120.32
18283,619.37
18284,461.68
18285,427.0
18286,1296.43
18287,2345.71
